Timestamp,PDF_Name,Task,Provider,Model,Prompt_Tokens,Completion_Tokens,Total_Tokens,Cost_USD,Cost_KRW
2026-06-12 11:12:56,VST.pdf,"Pipeline Translate Block (Page 20, Block 5)",Gemini,gemini-3.1-flash-lite,427,15,442,0.00001826,0.0256
2026-06-12 11:12:57,VST.pdf,"Pipeline Translate Block (Page 20, Block 6)",Gemini,gemini-3.1-flash-lite,361,117,478,0.00003109,0.0435
2026-06-12 11:12:58,VST.pdf,"Pipeline Translate Block (Page 20, Block 7)",Gemini,gemini-3.1-flash-lite,349,81,430,0.00002524,0.0353
2026-06-12 11:12:59,VST.pdf,Pipeline Translate Title Metadata,Gemini,gemini-3.1-flash-lite,268,13,281,0.00001200,0.0168
2026-06-12 11:13:00,VST.pdf,Pipeline Translate Abstract Metadata,Gemini,gemini-3.1-flash-lite,357,140,497,0.00003439,0.0481
2026-06-12 15:46:27,VST.pdf,Pipeline Layout Extraction (Page 10),Gemini,gemini-3.1-flash-lite,1487,269,1756,0.00009611,0.1346
2026-06-12 15:46:31,VST.pdf,Pipeline Layout Extraction (Page 11),Gemini,gemini-3.1-flash-lite,1487,658,2145,0.00015446,0.2162
2026-06-12 15:46:36,VST.pdf,Pipeline Layout Extraction (Page 12),Gemini,gemini-3.1-flash-lite,1487,1019,2506,0.00020861,0.2921
2026-06-12 15:52:51,VST.pdf,Pipeline Layout Extraction (Page 13),Gemini,gemini-3.1-flash-lite,1487,0,1487,0.00005576,0.0781
2026-06-12 15:52:56,VST.pdf,Pipeline Layout Extraction (Page 14),Gemini,gemini-3.1-flash-lite,1487,0,1487,0.00005576,0.0781
2026-06-12 15:53:01,VST.pdf,Pipeline Layout Extraction (Page 15),Gemini,gemini-3.1-flash-lite,1487,1102,2589,0.00022106,0.3095
2026-06-12 16:01:30,VST.pdf,Pipeline Metadata Extraction,Gemini,gemini-3.1-flash-lite,882,192,1074,0.00006187,0.0866
2026-06-12 16:01:31,VST.pdf,"Pipeline Translate Block (Page 10, Block 1)",Gemini,gemini-3.1-flash-lite,496,3,499,0.00001905,0.0267
2026-06-12 16:01:32,VST.pdf,"Pipeline Translate Block (Page 10, Block 2)",Gemini,gemini-3.1-flash-lite,496,229,725,0.00005295,0.0741
2026-06-12 16:01:33,VST.pdf,"Pipeline Translate Block (Page 11, Block 1)",Gemini,gemini-3.1-flash-lite,323,1,324,0.00001226,0.0172
2026-06-12 16:01:34,VST.pdf,"Pipeline Translate Block (Page 11, Block 2)",Gemini,gemini-3.1-flash-lite,331,2,333,0.00001271,0.0178
2026-06-12 16:01:35,VST.pdf,"Pipeline Translate Block (Page 11, Block 3)",Gemini,gemini-3.1-flash-lite,384,17,401,0.00001695,0.0237
2026-06-12 16:01:36,VST.pdf,"Pipeline Translate Block (Page 11, Block 4)",Gemini,gemini-3.1-flash-lite,522,76,598,0.00003097,0.0434
2026-06-12 16:01:37,VST.pdf,"Pipeline Translate Block (Page 11, Block 5)",Gemini,gemini-3.1-flash-lite,611,194,805,0.00005201,0.0728
2026-06-12 16:01:38,VST.pdf,"Pipeline Translate Block (Page 11, Block 6)",Gemini,gemini-3.1-flash-lite,586,142,728,0.00004327,0.0606
2026-06-12 16:01:39,VST.pdf,"Pipeline Translate Block (Page 11, Block 7)",Gemini,gemini-3.1-flash-lite,446,45,491,0.00002348,0.0329
2026-06-12 16:01:40,VST.pdf,"Pipeline Translate Block (Page 12, Block 1)",Gemini,gemini-3.1-flash-lite,408,3,411,0.00001575,0.0221
2026-06-12 16:01:41,VST.pdf,"Pipeline Translate Block (Page 12, Block 2)",Gemini,gemini-3.1-flash-lite,533,115,648,0.00003724,0.0521
2026-06-12 16:01:43,VST.pdf,"Pipeline Translate Block (Page 12, Block 3)",Gemini,gemini-3.1-flash-lite,602,191,793,0.00005122,0.0717
2026-06-12 16:01:44,VST.pdf,"Pipeline Translate Block (Page 12, Block 4)",Gemini,gemini-3.1-flash-lite,585,98,683,0.00003664,0.0513
2026-06-12 16:01:45,VST.pdf,"Pipeline Translate Block (Page 12, Block 5)",Gemini,gemini-3.1-flash-lite,540,95,635,0.00003450,0.0483
2026-06-12 16:01:47,VST.pdf,"Pipeline Translate Block (Page 12, Block 6)",Gemini,gemini-3.1-flash-lite,479,139,618,0.00003881,0.0543
2026-06-12 16:01:47,VST.pdf,"Pipeline Translate Block (Page 12, Block 7)",Gemini,gemini-3.1-flash-lite,503,20,523,0.00002186,0.0306
2026-06-12 16:01:48,VST.pdf,"Pipeline Translate Block (Page 12, Block 8)",Gemini,gemini-3.1-flash-lite,427,131,558,0.00003566,0.0499
2026-06-12 16:01:49,VST.pdf,"Pipeline Translate Block (Page 12, Block 9)",Gemini,gemini-3.1-flash-lite,448,3,451,0.00001725,0.0241
2026-06-12 16:01:50,VST.pdf,"Pipeline Translate Block (Page 12, Block 10)",Gemini,gemini-3.1-flash-lite,355,43,398,0.00001976,0.0277
2026-06-12 16:01:51,VST.pdf,"Pipeline Translate Block (Page 13, Block 1)",Gemini,gemini-3.1-flash-lite,330,13,343,0.00001432,0.0201
2026-06-12 16:01:52,VST.pdf,"Pipeline Translate Block (Page 14, Block 1)",Gemini,gemini-3.1-flash-lite,330,14,344,0.00001447,0.0203
2026-06-12 16:01:52,VST.pdf,Pipeline Translate Title Metadata,Gemini,gemini-3.1-flash-lite,325,13,338,0.00001414,0.0198
2026-06-12 16:01:53,VST.pdf,Pipeline Translate Abstract Metadata,Gemini,gemini-3.1-flash-lite,410,123,533,0.00003382,0.0474
2026-06-12 16:03:03,VST.pdf,Pipeline Layout Extraction (Page 20),Gemini,gemini-3.1-flash-lite,1487,1121,2608,0.00022391,0.3135
2026-06-12 16:03:08,VST.pdf,Pipeline Layout Extraction (Page 21),Gemini,gemini-3.1-flash-lite,1487,1123,2610,0.00022421,0.3139
2026-06-12 16:03:14,VST.pdf,Pipeline Layout Extraction (Page 22),Gemini,gemini-3.1-flash-lite,1487,1245,2732,0.00024251,0.3395
2026-06-12 16:03:21,VST.pdf,Pipeline Layout Extraction (Page 23),Gemini,gemini-3.1-flash-lite,1487,1703,3190,0.00031121,0.4357
2026-06-12 16:03:30,VST.pdf,Pipeline Layout Extraction (Page 24),Gemini,gemini-3.1-flash-lite,1487,1223,2710,0.00023921,0.3349
2026-06-12 16:03:31,VST.pdf,Pipeline Metadata Extraction,Gemini,gemini-3.1-flash-lite,962,228,1190,0.00007027,0.0984
2026-06-12 16:03:33,VST.pdf,"Pipeline Translate Block (Page 20, Block 1)",Gemini,gemini-3.1-flash-lite,330,1,331,0.00001252,0.0175
2026-06-12 16:03:34,VST.pdf,"Pipeline Translate Block (Page 20, Block 2)",Gemini,gemini-3.1-flash-lite,396,11,407,0.00001650,0.0231
2026-06-12 16:03:35,VST.pdf,"Pipeline Translate Block (Page 20, Block 3)",Gemini,gemini-3.1-flash-lite,424,85,509,0.00002865,0.0401
2026-06-12 16:03:36,VST.pdf,"Pipeline Translate Block (Page 20, Block 4)",Gemini,gemini-3.1-flash-lite,421,33,454,0.00002074,0.0290
2026-06-12 16:03:36,VST.pdf,"Pipeline Translate Block (Page 20, Block 5)",Gemini,gemini-3.1-flash-lite,369,7,376,0.00001489,0.0208
2026-06-12 16:03:37,VST.pdf,"Pipeline Translate Block (Page 20, Block 6)",Gemini,gemini-3.1-flash-lite,355,21,376,0.00001646,0.0230
2026-06-12 16:03:38,VST.pdf,"Pipeline Translate Block (Page 20, Block 7)",Gemini,gemini-3.1-flash-lite,367,22,389,0.00001706,0.0239
2026-06-12 16:03:39,VST.pdf,"Pipeline Translate Block (Page 20, Block 8)",Gemini,gemini-3.1-flash-lite,368,24,392,0.00001740,0.0244
2026-06-12 16:03:40,VST.pdf,"Pipeline Translate Block (Page 20, Block 9)",Gemini,gemini-3.1-flash-lite,360,35,395,0.00001875,0.0262
2026-06-12 16:03:41,VST.pdf,"Pipeline Translate Block (Page 20, Block 10)",Gemini,gemini-3.1-flash-lite,348,11,359,0.00001470,0.0206
2026-06-12 16:03:41,VST.pdf,"Pipeline Translate Block (Page 20, Block 11)",Gemini,gemini-3.1-flash-lite,341,7,348,0.00001384,0.0194
2026-06-12 16:03:42,VST.pdf,"Pipeline Translate Block (Page 20, Block 12)",Gemini,gemini-3.1-flash-lite,349,12,361,0.00001489,0.0208
2026-06-12 16:03:43,VST.pdf,"Pipeline Translate Block (Page 20, Block 13)",Gemini,gemini-3.1-flash-lite,355,19,374,0.00001616,0.0226
2026-06-12 16:03:44,VST.pdf,"Pipeline Translate Block (Page 20, Block 14)",Gemini,gemini-3.1-flash-lite,364,15,379,0.00001590,0.0223
2026-06-12 16:03:45,VST.pdf,"Pipeline Translate Block (Page 20, Block 15)",Gemini,gemini-3.1-flash-lite,358,22,380,0.00001672,0.0234
2026-06-12 16:03:46,VST.pdf,"Pipeline Translate Block (Page 20, Block 16)",Gemini,gemini-3.1-flash-lite,371,10,381,0.00001541,0.0216
2026-06-12 16:03:46,VST.pdf,"Pipeline Translate Block (Page 20, Block 17)",Gemini,gemini-3.1-flash-lite,390,29,419,0.00001898,0.0266
2026-06-12 16:03:47,VST.pdf,"Pipeline Translate Block (Page 20, Block 18)",Gemini,gemini-3.1-flash-lite,380,37,417,0.00001980,0.0277
2026-06-12 16:03:48,VST.pdf,"Pipeline Translate Block (Page 21, Block 1)",Gemini,gemini-3.1-flash-lite,332,2,334,0.00001275,0.0179
2026-06-12 16:03:48,VST.pdf,"Pipeline Translate Block (Page 21, Block 2)",Gemini,gemini-3.1-flash-lite,469,12,481,0.00001939,0.0271
2026-06-12 16:03:50,VST.pdf,"Pipeline Translate Block (Page 21, Block 3)",Gemini,gemini-3.1-flash-lite,466,167,633,0.00004252,0.0595
2026-06-12 16:03:50,VST.pdf,"Pipeline Translate Block (Page 21, Block 5)",Gemini,gemini-3.1-flash-lite,436,14,450,0.00001845,0.0258
2026-06-12 16:03:52,VST.pdf,"Pipeline Translate Block (Page 21, Block 6)",Gemini,gemini-3.1-flash-lite,662,135,797,0.00004507,0.0631
2026-06-12 16:03:53,VST.pdf,"Pipeline Translate Block (Page 21, Block 7)",Gemini,gemini-3.1-flash-lite,704,267,971,0.00006645,0.0930
2026-06-12 16:03:54,VST.pdf,"Pipeline Translate Block (Page 21, Block 8)",Gemini,gemini-3.1-flash-lite,630,53,683,0.00003157,0.0442
2026-06-12 16:03:54,VST.pdf,"Pipeline Translate Block (Page 21, Block 9)",Gemini,gemini-3.1-flash-lite,408,14,422,0.00001740,0.0244
2026-06-12 16:03:55,VST.pdf,"Pipeline Translate Block (Page 21, Block 10)",Gemini,gemini-3.1-flash-lite,405,26,431,0.00001909,0.0267
2026-06-12 16:03:56,VST.pdf,"Pipeline Translate Block (Page 21, Block 11)",Gemini,gemini-3.1-flash-lite,415,42,457,0.00002186,0.0306
2026-06-12 16:03:57,VST.pdf,"Pipeline Translate Block (Page 22, Block 1)",Gemini,gemini-3.1-flash-lite,342,13,355,0.00001477,0.0207
2026-06-12 16:03:58,VST.pdf,"Pipeline Translate Block (Page 22, Block 2)",Gemini,gemini-3.1-flash-lite,388,12,400,0.00001635,0.0229
2026-06-12 16:03:58,VST.pdf,"Pipeline Translate Block (Page 22, Block 3)",Gemini,gemini-3.1-flash-lite,461,45,506,0.00002404,0.0337
2026-06-12 16:03:59,VST.pdf,"Pipeline Translate Block (Page 22, Block 4)",Gemini,gemini-3.1-flash-lite,662,75,737,0.00003607,0.0505
2026-06-12 16:04:01,VST.pdf,"Pipeline Translate Block (Page 22, Block 5)",Gemini,gemini-3.1-flash-lite,673,233,906,0.00006019,0.0843
2026-06-12 16:04:02,VST.pdf,"Pipeline Translate Block (Page 22, Block 6)",Gemini,gemini-3.1-flash-lite,589,42,631,0.00002839,0.0397
2026-06-12 16:04:03,VST.pdf,"Pipeline Translate Block (Page 22, Block 8)",Gemini,gemini-3.1-flash-lite,409,20,429,0.00001834,0.0257
2026-06-12 16:04:04,VST.pdf,"Pipeline Translate Block (Page 22, Block 9)",Gemini,gemini-3.1-flash-lite,466,93,559,0.00003142,0.0440
2026-06-12 16:04:05,VST.pdf,"Pipeline Translate Block (Page 22, Block 10)",Gemini,gemini-3.1-flash-lite,479,55,534,0.00002621,0.0367
2026-06-12 16:04:06,VST.pdf,"Pipeline Translate Block (Page 22, Block 11)",Gemini,gemini-3.1-flash-lite,414,11,425,0.00001717,0.0240
2026-06-12 16:04:07,VST.pdf,"Pipeline Translate Block (Page 22, Block 12)",Gemini,gemini-3.1-flash-lite,431,31,462,0.00002081,0.0291
2026-06-12 16:04:07,VST.pdf,"Pipeline Translate Block (Page 22, Block 13)",Gemini,gemini-3.1-flash-lite,403,62,465,0.00002441,0.0342
2026-06-12 16:04:08,VST.pdf,"Pipeline Translate Block (Page 23, Block 1)",Gemini,gemini-3.1-flash-lite,332,2,334,0.00001275,0.0179
2026-06-12 16:04:09,VST.pdf,"Pipeline Translate Block (Page 23, Block 2)",Gemini,gemini-3.1-flash-lite,355,12,367,0.00001511,0.0212
2026-06-12 16:04:10,VST.pdf,"Pipeline Translate Block (Page 23, Block 3)",Gemini,gemini-3.1-flash-lite,380,38,418,0.00001995,0.0279
2026-06-12 16:04:11,VST.pdf,"Pipeline Translate Block (Page 23, Block 4)",Gemini,gemini-3.1-flash-lite,382,34,416,0.00001942,0.0272
2026-06-12 16:04:11,VST.pdf,"Pipeline Translate Block (Page 23, Block 5)",Gemini,gemini-3.1-flash-lite,386,11,397,0.00001612,0.0226
2026-06-12 16:04:12,VST.pdf,"Pipeline Translate Block (Page 23, Block 6)",Gemini,gemini-3.1-flash-lite,371,6,377,0.00001481,0.0207
2026-06-12 16:04:13,VST.pdf,"Pipeline Translate Block (Page 23, Block 7)",Gemini,gemini-3.1-flash-lite,398,33,431,0.00001987,0.0278
2026-06-12 16:04:14,VST.pdf,"Pipeline Translate Block (Page 23, Block 8)",Gemini,gemini-3.1-flash-lite,460,21,481,0.00002040,0.0286
2026-06-12 16:04:15,VST.pdf,"Pipeline Translate Block (Page 23, Block 9)",Gemini,gemini-3.1-flash-lite,501,107,608,0.00003484,0.0488
2026-06-12 16:04:16,VST.pdf,"Pipeline Translate Block (Page 23, Block 10)",Gemini,gemini-3.1-flash-lite,546,74,620,0.00003157,0.0442
2026-06-12 16:04:17,VST.pdf,"Pipeline Translate Block (Page 23, Block 11)",Gemini,gemini-3.1-flash-lite,517,50,567,0.00002689,0.0376
2026-06-12 16:04:17,VST.pdf,"Pipeline Translate Block (Page 23, Block 12)",Gemini,gemini-3.1-flash-lite,543,80,623,0.00003236,0.0453
2026-06-12 16:04:18,VST.pdf,"Pipeline Translate Block (Page 23, Block 13)",Gemini,gemini-3.1-flash-lite,523,96,619,0.00003401,0.0476
2026-06-12 16:04:19,VST.pdf,"Pipeline Translate Block (Page 23, Block 14)",Gemini,gemini-3.1-flash-lite,526,42,568,0.00002602,0.0364
2026-06-12 16:04:20,VST.pdf,"Pipeline Translate Block (Page 23, Block 15)",Gemini,gemini-3.1-flash-lite,479,79,558,0.00002981,0.0417
2026-06-12 16:04:21,VST.pdf,"Pipeline Translate Block (Page 23, Block 16)",Gemini,gemini-3.1-flash-lite,457,58,515,0.00002584,0.0362
2026-06-12 16:04:22,VST.pdf,"Pipeline Translate Block (Page 23, Block 17)",Gemini,gemini-3.1-flash-lite,428,20,448,0.00001905,0.0267
2026-06-12 16:04:23,VST.pdf,"Pipeline Translate Block (Page 23, Block 18)",Gemini,gemini-3.1-flash-lite,378,17,395,0.00001672,0.0234
2026-06-12 16:04:23,VST.pdf,"Pipeline Translate Block (Page 23, Block 19)",Gemini,gemini-3.1-flash-lite,423,24,447,0.00001946,0.0272
2026-06-12 16:04:25,VST.pdf,"Pipeline Translate Block (Page 23, Block 20)",Gemini,gemini-3.1-flash-lite,389,52,441,0.00002239,0.0313
2026-06-12 16:04:25,VST.pdf,"Pipeline Translate Block (Page 24, Block 1)",Gemini,gemini-3.1-flash-lite,331,2,333,0.00001271,0.0178
2026-06-12 16:04:26,VST.pdf,"Pipeline Translate Block (Page 24, Block 2)",Gemini,gemini-3.1-flash-lite,341,11,352,0.00001444,0.0202
2026-06-12 16:04:26,VST.pdf,"Pipeline Translate Block (Page 24, Block 3)",Gemini,gemini-3.1-flash-lite,429,18,447,0.00001879,0.0263
2026-06-12 16:04:27,VST.pdf,"Pipeline Translate Block (Page 24, Block 4)",Gemini,gemini-3.1-flash-lite,448,90,538,0.00003030,0.0424
2026-06-12 16:04:28,VST.pdf,"Pipeline Translate Block (Page 24, Block 5)",Gemini,gemini-3.1-flash-lite,464,6,470,0.00001830,0.0256
2026-06-12 16:04:29,VST.pdf,"Pipeline Translate Block (Page 24, Block 6)",Gemini,gemini-3.1-flash-lite,413,54,467,0.00002359,0.0330
2026-06-12 16:04:30,VST.pdf,"Pipeline Translate Block (Page 24, Block 7)",Gemini,gemini-3.1-flash-lite,469,39,508,0.00002344,0.0328
2026-06-12 16:04:30,VST.pdf,"Pipeline Translate Block (Page 24, Block 8)",Gemini,gemini-3.1-flash-lite,601,49,650,0.00002989,0.0418
2026-06-12 16:04:31,VST.pdf,"Pipeline Translate Block (Page 24, Block 9)",Gemini,gemini-3.1-flash-lite,687,196,883,0.00005516,0.0772
2026-06-12 16:04:33,VST.pdf,"Pipeline Translate Block (Page 24, Block 10)",Gemini,gemini-3.1-flash-lite,635,133,768,0.00004376,0.0613
2026-06-12 16:04:33,VST.pdf,"Pipeline Translate Block (Page 24, Block 11)",Gemini,gemini-3.1-flash-lite,469,12,481,0.00001939,0.0271
2026-06-12 16:04:34,VST.pdf,"Pipeline Translate Block (Page 24, Block 12)",Gemini,gemini-3.1-flash-lite,377,30,407,0.00001864,0.0261
2026-06-12 16:04:35,VST.pdf,"Pipeline Translate Block (Page 24, Block 13)",Gemini,gemini-3.1-flash-lite,381,21,402,0.00001744,0.0244
2026-06-12 16:04:35,VST.pdf,Pipeline Translate Title Metadata,Gemini,gemini-3.1-flash-lite,328,11,339,0.00001395,0.0195
2026-06-12 16:04:36,VST.pdf,Pipeline Translate Abstract Metadata,Gemini,gemini-3.1-flash-lite,392,109,501,0.00003105,0.0435
2026-06-12 16:23:36,N/A,N/A,Gemini,gemini-3.1-flash-lite,1632,1121,2753,0.00022935,0.3211
2026-06-12 16:23:45,N/A,N/A,Gemini,gemini-3.1-flash-lite,1632,1153,2785,0.00023415,0.3278
2026-06-12 16:23:54,N/A,N/A,Gemini,gemini-3.1-flash-lite,1632,1323,2955,0.00025965,0.3635
2026-06-12 16:24:05,N/A,N/A,Gemini,gemini-3.1-flash-lite,1632,1726,3358,0.00032010,0.4481
2026-06-12 16:24:19,N/A,N/A,Gemini,gemini-3.1-flash-lite,1632,1079,2711,0.00022305,0.3123
2026-06-12 16:24:24,N/A,N/A,Gemini,gemini-3.1-flash-lite,267,1,268,0.00001016,0.0142
2026-06-12 16:24:26,N/A,N/A,Gemini,gemini-3.1-flash-lite,333,11,344,0.00001414,0.0198
2026-06-12 16:24:29,N/A,N/A,Gemini,gemini-3.1-flash-lite,361,85,446,0.00002629,0.0368
2026-06-12 16:24:32,N/A,N/A,Gemini,gemini-3.1-flash-lite,358,33,391,0.00001837,0.0257
2026-06-12 16:24:35,N/A,N/A,Gemini,gemini-3.1-flash-lite,306,7,313,0.00001252,0.0175
2026-06-12 16:24:38,N/A,N/A,Gemini,gemini-3.1-flash-lite,292,34,326,0.00001605,0.0225
2026-06-12 16:24:41,N/A,N/A,Gemini,gemini-3.1-flash-lite,304,22,326,0.00001470,0.0206
2026-06-12 16:24:44,N/A,N/A,Gemini,gemini-3.1-flash-lite,305,24,329,0.00001504,0.0211
2026-06-12 16:24:47,N/A,N/A,Gemini,gemini-3.1-flash-lite,297,35,332,0.00001639,0.0229
2026-06-12 16:24:50,N/A,N/A,Gemini,gemini-3.1-flash-lite,285,11,296,0.00001234,0.0173
2026-06-12 16:24:52,N/A,N/A,Gemini,gemini-3.1-flash-lite,278,7,285,0.00001147,0.0161
2026-06-12 16:24:55,N/A,N/A,Gemini,gemini-3.1-flash-lite,286,12,298,0.00001252,0.0175
2026-06-12 16:24:58,N/A,N/A,Gemini,gemini-3.1-flash-lite,292,27,319,0.00001500,0.0210
2026-06-12 16:25:01,N/A,N/A,Gemini,gemini-3.1-flash-lite,301,15,316,0.00001354,0.0190
2026-06-12 16:25:04,N/A,N/A,Gemini,gemini-3.1-flash-lite,295,22,317,0.00001436,0.0201
2026-06-12 16:25:07,N/A,N/A,Gemini,gemini-3.1-flash-lite,308,10,318,0.00001305,0.0183
2026-06-12 16:25:09,N/A,N/A,Gemini,gemini-3.1-flash-lite,327,28,355,0.00001646,0.0230
2026-06-12 16:25:12,N/A,N/A,Gemini,gemini-3.1-flash-lite,317,31,348,0.00001654,0.0232
2026-06-12 16:25:15,N/A,N/A,Gemini,gemini-3.1-flash-lite,380,15,395,0.00001650,0.0231
2026-06-12 16:25:18,N/A,N/A,Gemini,gemini-3.1-flash-lite,406,138,544,0.00003592,0.0503
2026-06-12 16:25:21,N/A,N/A,Gemini,gemini-3.1-flash-lite,393,34,427,0.00001984,0.0278
2026-06-12 16:25:24,N/A,N/A,Gemini,gemini-3.1-flash-lite,373,14,387,0.00001609,0.0225
2026-06-12 16:25:28,N/A,N/A,Gemini,gemini-3.1-flash-lite,531,130,661,0.00003941,0.0552
2026-06-12 16:25:31,N/A,N/A,Gemini,gemini-3.1-flash-lite,587,204,791,0.00005261,0.0737
2026-06-12 16:25:34,N/A,N/A,Gemini,gemini-3.1-flash-lite,535,73,608,0.00003101,0.0434
2026-06-12 16:25:37,N/A,N/A,Gemini,gemini-3.1-flash-lite,410,53,463,0.00002332,0.0327
2026-06-12 16:25:39,N/A,N/A,Gemini,gemini-3.1-flash-lite,345,14,359,0.00001504,0.0211
2026-06-12 16:25:42,N/A,N/A,Gemini,gemini-3.1-flash-lite,325,26,351,0.00001609,0.0225
2026-06-12 16:25:45,N/A,N/A,Gemini,gemini-3.1-flash-lite,329,37,366,0.00001789,0.0250
2026-06-12 16:25:48,N/A,N/A,Gemini,gemini-3.1-flash-lite,279,13,292,0.00001241,0.0174
2026-06-12 16:25:51,N/A,N/A,Gemini,gemini-3.1-flash-lite,321,12,333,0.00001384,0.0194
2026-06-12 16:25:54,N/A,N/A,Gemini,gemini-3.1-flash-lite,394,41,435,0.00002093,0.0293
2026-06-12 16:25:57,N/A,N/A,Gemini,gemini-3.1-flash-lite,591,81,672,0.00003431,0.0480
2026-06-12 16:26:00,N/A,N/A,Gemini,gemini-3.1-flash-lite,606,229,835,0.00005708,0.0799
2026-06-12 16:26:03,N/A,N/A,Gemini,gemini-3.1-flash-lite,522,43,565,0.00002602,0.0364
2026-06-12 16:26:06,N/A,N/A,Gemini,gemini-3.1-flash-lite,341,20,361,0.00001579,0.0221
2026-06-12 16:26:09,N/A,N/A,Gemini,gemini-3.1-flash-lite,345,88,433,0.00002614,0.0366
2026-06-12 16:26:12,N/A,N/A,Gemini,gemini-3.1-flash-lite,382,6,388,0.00001522,0.0213
2026-06-12 16:26:15,N/A,N/A,Gemini,gemini-3.1-flash-lite,339,51,390,0.00002036,0.0285
2026-06-12 16:26:17,N/A,N/A,Gemini,gemini-3.1-flash-lite,343,11,354,0.00001451,0.0203
2026-06-12 16:26:20,N/A,N/A,Gemini,gemini-3.1-flash-lite,364,27,391,0.00001770,0.0248
2026-06-12 16:26:23,N/A,N/A,Gemini,gemini-3.1-flash-lite,336,62,398,0.00002190,0.0307
2026-06-12 16:26:26,N/A,N/A,Gemini,gemini-3.1-flash-lite,269,2,271,0.00001039,0.0145
2026-06-12 16:26:29,N/A,N/A,Gemini,gemini-3.1-flash-lite,292,12,304,0.00001275,0.0179
2026-06-12 16:26:32,N/A,N/A,Gemini,gemini-3.1-flash-lite,315,39,354,0.00001766,0.0247
2026-06-12 16:26:34,N/A,N/A,Gemini,gemini-3.1-flash-lite,317,34,351,0.00001699,0.0238
2026-06-12 16:26:37,N/A,N/A,Gemini,gemini-3.1-flash-lite,321,11,332,0.00001369,0.0192
2026-06-12 16:26:40,N/A,N/A,Gemini,gemini-3.1-flash-lite,309,6,315,0.00001249,0.0175
2026-06-12 16:26:43,N/A,N/A,Gemini,gemini-3.1-flash-lite,336,50,386,0.00002010,0.0281
2026-06-12 16:26:45,N/A,N/A,Gemini,gemini-3.1-flash-lite,392,21,413,0.00001785,0.0250
2026-06-12 16:26:49,N/A,N/A,Gemini,gemini-3.1-flash-lite,434,109,543,0.00003262,0.0457
2026-06-12 16:26:52,N/A,N/A,Gemini,gemini-3.1-flash-lite,473,76,549,0.00002914,0.0408
2026-06-12 16:26:54,N/A,N/A,Gemini,gemini-3.1-flash-lite,450,61,511,0.00002602,0.0364
2026-06-12 16:26:57,N/A,N/A,Gemini,gemini-3.1-flash-lite,463,80,543,0.00002936,0.0411
2026-06-12 16:27:00,N/A,N/A,Gemini,gemini-3.1-flash-lite,450,97,547,0.00003142,0.0440
2026-06-12 16:27:03,N/A,N/A,Gemini,gemini-3.1-flash-lite,450,43,493,0.00002333,0.0327
2026-06-12 16:27:06,N/A,N/A,Gemini,gemini-3.1-flash-lite,413,79,492,0.00002734,0.0383
2026-06-12 16:27:09,N/A,N/A,Gemini,gemini-3.1-flash-lite,391,58,449,0.00002336,0.0327
2026-06-12 16:27:12,N/A,N/A,Gemini,gemini-3.1-flash-lite,365,21,386,0.00001684,0.0236
2026-06-12 16:27:15,N/A,N/A,Gemini,gemini-3.1-flash-lite,317,18,335,0.00001459,0.0204
2026-06-12 16:27:18,N/A,N/A,Gemini,gemini-3.1-flash-lite,357,25,382,0.00001714,0.0240
2026-06-12 16:27:21,N/A,N/A,Gemini,gemini-3.1-flash-lite,323,53,376,0.00002006,0.0281
2026-06-12 16:27:24,N/A,N/A,Gemini,gemini-3.1-flash-lite,276,13,289,0.00001230,0.0172
2026-06-12 16:27:27,N/A,N/A,Gemini,gemini-3.1-flash-lite,369,18,387,0.00001654,0.0232
2026-06-12 16:27:30,N/A,N/A,Gemini,gemini-3.1-flash-lite,419,92,511,0.00002951,0.0413
2026-06-12 16:27:33,N/A,N/A,Gemini,gemini-3.1-flash-lite,389,57,446,0.00002314,0.0324
2026-06-12 16:27:36,N/A,N/A,Gemini,gemini-3.1-flash-lite,472,52,524,0.00002550,0.0357
2026-06-12 16:27:39,N/A,N/A,Gemini,gemini-3.1-flash-lite,598,172,770,0.00004822,0.0675
2026-06-12 16:27:42,N/A,N/A,Gemini,gemini-3.1-flash-lite,548,125,673,0.00003930,0.0550
2026-06-12 16:27:45,N/A,N/A,Gemini,gemini-3.1-flash-lite,406,12,418,0.00001703,0.0238
2026-06-12 16:27:48,N/A,N/A,Gemini,gemini-3.1-flash-lite,295,30,325,0.00001556,0.0218
2026-06-12 16:46:43,N/A,N/A,Gemini,gemini-3.1-flash-lite,1632,966,2598,0.00020610,0.2885
2026-06-12 16:46:44,N/A,N/A,Gemini,gemini-3.1-flash-lite,1632,1117,2749,0.00022875,0.3202
2026-06-12 16:46:44,N/A,N/A,Gemini,gemini-3.1-flash-lite,1632,1275,2907,0.00025245,0.3534
2026-06-12 16:46:45,N/A,N/A,Gemini,gemini-3.1-flash-lite,1632,1729,3361,0.00032055,0.4488
2026-06-12 16:46:50,N/A,N/A,Gemini,gemini-3.1-flash-lite,1632,1079,2711,0.00022305,0.3123
2026-06-12 16:49:04,N/A,N/A,Gemini,gemini-3.1-flash-lite,1632,637,2269,0.00015675,0.2194
2026-06-12 16:49:05,N/A,N/A,Gemini,gemini-3.1-flash-lite,1632,966,2598,0.00020610,0.2885
2026-06-12 16:49:05,N/A,N/A,Gemini,gemini-3.1-flash-lite,1632,1161,2793,0.00023535,0.3295
